person_ID,trip_count,av_1,av_2,av_3,av_4,av_5,av_6,av_7,av_8,choice,shop_trip,leis_trip,dist_fac,tt_w,tt_b,tt_c,tc_c,acc_c,acc_time_4,tt_pt,tc_pt,acc_pt,trns_pt,freq_pt,distance_3,tt_ivt_3,tc_c_3,tt_ivt_1,tt_ivt_2,tt_ivt_4,tc_pt_4,wait_4,trns_4,freq_sof,Q1.1,Q1.2,Q1.3,Q1.4,Q1.6,Q1.16.1,Q1.10,Q2.2,hh_income_cat,hh_income,Q2.5_1,Q2.5_2,Q2.5_4,Q2.5_5,Q2.6_1,Q2.6_2,Q2.7,p_income,Q3.7,Q3.8,Q3.9
D1997073,27,0,0,0,0,0,1,1,1,7,0,1,7.525,,,,,,16.4,,,,,,6.699,10.93333333,1.3,79.26666667,22.16666667,10,1.2,3.583333333,1,30,26,3,11,4,1,3,2,4,6,11000,2,0,0,3,2,1,2,2000,1,2,1
A284570,27,0,0,0,0,1,0,1,1,7,0,1,4.632,,,,,,3.5,,,,,,5.538,8.933333333,1.2,47.76666667,12.06666667,15,2.8,0,0,8,51,2,3,5,1,3,1,1,6,11000,2,2,0,0,2,1,2,7000,2,1,1
V571726,27,0,0,1,1,0,0,0,0,3,0,0,47.9105,,,51,20.8,9,8.916666667,40,5.6,8,2,15,53.127,43.9,25,547.1,151.0166667,49.7,5.7,7.233333333,1,12,49,2,5,5,1,3,1,1,6,11000,1,0,0,1,2,1,2,7000,1,2,2
Q832121,27,0,1,1,1,0,0,0,0,4,0,1,14.53225,,50,21,3,6,8,21,5,6,1,20,15.174,16,3,171.8333333,47.38333333,21,4,0.233333333,0,30,57,3,5,5,1,3,1,1,6,11000,1,1,0,2,2,1,2,7000,1,2,2
W158348,27,0,0,0,0,1,1,0,1,6,0,0,2.20675,,,,,,0.766666667,,,,,,2.222,4.116666667,0.6,24,4.933333333,6,3.7,0.316666667,0,6,33,2,7,5,2,1,2,4,4,7000,1,0,0,1,2,1,3,7000,1,2,2
S129401,26,0,0,1,1,0,0,0,0,3,0,1,40.56375,,,28,10.8,3,20.08333333,36,9.6,15,2,10,39.423,32.6,10.8,462.2833333,126.2166667,30,12.8,16.7,2,12,41,3,3,5,1,1,1,4,5,9000,2,4,0,5,2,1,2,4000,1,2,2
F766182,27,0,1,1,1,0,0,0,0,4,0,1,12.6635,,34,22,3.5,9,17.95,31,2.3,13,3,15,13.536,18.03333333,3.5,97.71666667,33.86666667,42.5,3.1,4.416666667,2,12,62,2,7,5,1,3,2,4,7,13000,1,0,0,2,2,1,3,9500,2,1,1
M290696,27,0,0,0,0,0,1,1,1,7,1,0,21.27175,,,,,,8.133333333,,,,,,20.989,21.25,9.9,242.1,55.63333333,25,8.4,0.016666667,0,60,55,2,5,5,1,3,1,1,4,7000,2,0,0,1,2,1,2,7000,1,1,1
V003681,26,1,1,1,1,0,0,0,0,2,0,1,1.61625,18,5,3,0.8,3,8.466666667,3,1,6,1,7,1.656,3.066666667,0.6,17.71666667,5.7,1,0.2,0,0,8,23,3,11,4,1,3,2,4,9,18000,2,0,0,5,2,1,2,4000,2,1,2
D1866327,27,0,1,1,1,0,0,0,0,2,0,0,7.13325,,26,26,2.1,6,7.833333333,26,2,9,0,7,7.12,20.06666667,1.7,83.91666667,27.03333333,26,2,2.05,1,7,41,3,11,5,1,1,1,4,7,13000,1,0,0,3,2,1,3,9500,2,1,1
S1251792,27,0,0,1,1,0,0,0,0,3,0,0,30.25675,,,30,12.1,6,17.93333333,27,11,20,2,7,43.866,34.3,9.7,292.7833333,94.96666667,34.3,8.8,10.2,1,12,62,2,5,5,1,3,1,2,8,15000,5,3,0,0,2,1,2,9500,1,2,2
P270881,25,0,0,1,1,0,0,0,0,3,1,0,18.25725,,,19,2.9,3,9,27,3,10,0,7,20.84,18.33333333,4.2,210.6166667,74.93333333,27,2.1,0.016666667,0,12,54,3,2,4,1,3,2,4,4,7000,1,0,0,0,2,1,3,7000,3,2,2
S284304,27,0,1,1,1,0,0,0,0,3,0,1,17.5825,,54,23,1.8,6,5.3,29,12.1,5,1,40,15.628,19.38333333,0.6,186.7166667,56.56666667,40,11.6,18.01666667,1,30,23,2,5,4,1,2,2,4,6,11000,2,0,0,1,2,1,2,7000,1,2,2
N1929232,26,1,1,0,1,0,0,0,0,4,1,0,4.27475,55,12,,,,8.7,6,1,9,1,10,4.275,6.866666667,1.1,52.66666667,12.98333333,6,0.5,0.016666667,0,9,23,3,6,4,1,3,2,4,8,15000,2,0,0,2,2,1,3,750,1,2,1
L347695,27,0,0,1,1,0,0,0,0,3,0,0,28.26375,,,25,6.3,3,14.28333333,18,14.7,13,0,15,29.318,23.58333333,7,316.5166667,88.7,22,12.9,5.366666667,1,9,27,2,11,4,1,3,2,2,9,18000,2,0,0,3,2,1,3,9500,1,1,2
Q484186,27,0,0,0,0,0,0,1,1,7,0,0,45.43375,,,,,,24.16666667,,,,,,48.939,41.86666667,23,490.9166667,151.3666667,50,8.6,9,1,12,25,2,5,4,1,3,2,3,4,7000,2,0,1,3,2,1,3,4000,1,1,1
Q672054,27,0,1,1,1,0,0,0,0,3,0,0,17.66725,,39,29,7.5,6,6.316666667,33,11,7,2,10,16.581,19.05,4.3,149.2833333,41.11666667,36,13.2,7.3,3,12,49,3,5,3,1,3,1,1,3,5000,1,2,0,3,2,1,2,4000,1,2,1
L691051,27,0,0,0,0,0,1,1,1,7,1,0,12.86475,,,,,,7.75,,,,,,11.693,15.46666667,2.3,142.6333333,45.18333333,24,3.7,3.766666667,2,12,38,3,11,4,1,3,2,3,4,7000,1,0,0,2,2,1,3,7000,1,2,2
K084251,25,0,1,0,1,0,0,0,0,4,0,0,15.3655,,53,,,,15.75,29,5.3,14,2,10,14.527,17.85,4,172.6666667,50.86666667,24,5.3,3.783333333,1,20,27,3,8,4,2,1,2,1,5,9000,2,0,0,2,2,1,2,750,1,1,1
A1584345,27,0,0,1,1,0,0,0,0,4,0,1,57.98775,,,57,15.5,6,25.85,55,8,16,4,10,61.861,52.3,13.6,650.0333333,209.7333333,45.9,7,26.11666667,3,15,28,3,11,4,1,1,1,4,9,18000,2,1,0,3,1,1,2,4000,1,2,2
Q379363,27,0,0,0,0,0,0,1,1,8,0,0,19.8215,,,,,,6.95,,,,,,21.238,39.85,4.2,239.1833333,62.56666667,18,8.3,0.016666667,0,20,26,2,5,4,1,3,1,4,4,7000,1,1,0,0,2,1,3,4000,1,2,1
U648040,27,0,0,1,1,0,0,0,0,3,0,1,32.09075,,,37,8.4,3,17.26666667,57,15.6,19,2,20,34.798,31.1,7,292.7833333,105,63,17.2,10.35,1,15,59,2,3,5,1,3,2,2,5,9000,1,0,1,0,2,1,2,9500,1,1,1
C656124,27,0,1,0,1,0,0,0,0,4,0,1,14.93775,,53,,,,20.35,22,2.2,18,0,10,15.445,23.51666667,4.2,172.5,52.66666667,18,1.8,0.25,0,7,56,2,3,5,1,3,2,1,9,18000,0,0,0,2,2,1,2,9500,2,1,1
G1581999,27,1,1,0,1,0,0,0,0,2,0,0,4.54775,49,17,,,,8.416666667,16,5.5,8,2,7,4.751,12.83333333,1.3,48.55,16.11666667,13.4,4.4,2.033333333,1,3,23,3,6,1,2,1,2,3,3,5000,0,0,0,2,1,1,3,2000,1,2,1
F632086,27,0,1,1,1,0,0,0,0,3,0,1,8.315,,23,21,1.2,6,8.016666667,29,1.4,7,1,15,8.956,14.26666667,1.8,84.86666667,23.88333333,27,1.2,4.666666667,1,8,25,3,6,4,1,3,2,4,3,5000,1,0,0,1,2,2,3,4000,1,1,1
J588877,25,1,1,0,1,0,0,0,0,4,1,0,4.67425,53,18,,,,6.066666667,11,0.8,4,1,3,5.161,12.36666667,1.4,52.76666667,18.46666667,13.9,0.6,0.016666667,0,5,53,3,7,4,1,3,2,2,4,7000,0,0,0,0,1,1,3,7000,1,1,1
N763766,27,0,0,0,0,0,1,0,1,8,0,1,6.439,,,,,,7.2,,,,,,6.791,14.75,1.6,75.33333333,20.16666667,17,4.6,0,0,8,21,3,5,4,1,3,2,2,8,15000,2,0,0,3,2,1,3,2000,1,1,2
E1731111,27,0,1,1,1,0,0,0,0,2,0,1,6.759,,24,11,2.5,6,10.2,15,2.6,11,0,10,6.284,10.35,1.7,66.16666667,25.75,15,2.9,3.033333333,1,9,50,2,3,5,1,3,1,4,7,13000,1,1,0,4,2,1,2,9500,2,1,1
F044877,27,0,0,1,1,0,0,0,0,3,0,1,24.31375,,,25,7.3,9,4.45,40,5.3,3,2,30,26.496,26.53333333,6.4,283.15,77.01666667,40,3.7,4.866666667,2,30,34,3,11,4,1,3,2,1,7,13000,2,0,0,2,2,1,3,7000,1,2,2
M021087,27,0,0,0,0,0,1,1,1,7,0,0,11.68975,,,,,,32.91666667,,,,,,11.334,15.15,2.9,91.48333333,29.31666667,27,9.2,5.016666667,1,30,66,3,1,5,1,3,1,1,2,3000,1,0,0,2,2,1,3,750,1,2,2
D1647275,27,0,0,0,0,0,0,1,1,7,0,1,137.398,,,,,,14.58333333,,,,,,131.318,91.9,30.2,1535.166667,418.7166667,113,27.3,30.46666667,3,20,55,2,11,5,1,3,1,4,7,13000,2,1,1,1,2,1,2,9500,1,2,2
Q238381,27,0,0,0,0,1,1,1,1,5,1,0,1.60975,,,,,,5.183333333,,,,,,1.323,2.066666667,0.3,17.58333333,5.85,3,2.8,0.033333333,0,20,19,2,1,4,1,3,1,4,1,1000,1,2,1,4,2,1,2,750,1,2,2
B054526,26,0,0,0,0,0,1,1,1,7,0,1,8.16725,,,,,,8.9,,,,,,8.162,13.36666667,2,97.5,25.43333333,11,4.8,0.15,0,20,47,3,1,4,1,3,2,2,3,5000,1,0,0,1,2,1,3,4000,1,1,1
M1009631,27,0,0,1,1,0,0,0,0,3,0,0,49.018,,,38,24.5,6,9.3,66,41.2,8,3,15,52.137,38.63333333,24.5,495.5833333,155.1,60.6,33,16.45,2,15,29,3,3,4,1,3,2,4,7,13000,2,1,0,2,2,1,2,7000,1,1,1
O081001,27,0,0,0,0,0,1,1,1,7,1,0,8.3215,,,,,,11.73333333,,,,,,7.69,9.2,0,83.26666667,26.36666667,21,6.8,6.65,1,20,36,3,3,5,1,2,1,1,4,7000,2,0,0,5,2,1,2,7000,2,2,2
E025652,27,0,1,1,1,0,0,0,0,3,0,0,11.3765,,32,15,2.9,6,6.283333333,24,7.6,5,0,60,10.473,12.6,2.1,124.3666667,31.68333333,22,7.3,13,1,60,33,3,5,5,1,3,2,1,8,15000,1,1,0,1,2,1,2,7000,1,2,1
I270420,27,0,0,0,0,1,1,0,1,5,0,1,3.069,,,,,,7.183333333,,,,,,3.497,5.95,0.9,33.55,11.98333333,4,6,2.016666667,1,5,27,2,5,4,1,3,2,4,6,11000,1,0,0,1,1,1,3,4000,2,2,2
H402857,27,0,1,1,1,0,0,0,0,3,1,0,8.6035,,23,14,4.3,6,20.3,15,5.9,15,3,30,7.602,9.416666667,3.6,89.66666667,21.46666667,16,5.2,5.166666667,2,60,33,3,8,5,1,3,2,1,3,5000,2,1,0,5,1,1,2,750,1,2,1
W886693,27,0,1,0,1,0,0,0,0,4,0,1,7.79925,,28,,,,10.86666667,16,2.5,8,2,10,7.488,15.15,2.1,92.15,27.5,20,2,10.7,2,7,23,3,6,4,2,1,2,2,5,9000,1,0,0,3,1,1,3,2000,1,1,1
Q671854,26,1,1,1,1,0,0,0,0,2,1,0,2.70675,31,9,7,1.8,3,3.516666667,8,2,4,0,20,2.502,3.616666667,0.5,31.18333333,8.533333333,7,3.2,0.016666667,0,20,30,3,7,4,1,3,2,1,4,7000,2,0,0,2,1,1,2,2000,1,2,2
B847244,26,1,1,0,1,0,0,0,0,1,1,0,1.00525,10,5,,,,6.85,4,1.2,6,0,7,1.19,3.9,0.3,9.916666667,3.1,2,0.1,0.3,0,4,35,3,8,4,2,1,2,2,2,3000,0,0,0,0,1,1,3,750,3,2,1
J1415839,27,0,1,1,1,0,0,0,0,2,0,0,8.19,,33,15,3.1,6,24.33333333,11,3.5,16,1,40,8.19,11.95,2.1,98.95,33.13333333,11,5.2,0.033333333,0,30,38,2,11,5,1,3,1,1,7,13000,1,0,0,5,2,1,3,9500,1,2,2
X090634,26,0,0,1,1,0,0,0,0,3,1,0,35.56725,,,48,9.6,2,4.55,68,10.5,3,2,90,32.067,32.66666667,7.7,409.8666667,100.4333333,75,8.4,15.38333333,1,60,46,3,7,4,1,4,1,1,7,13000,2,0,0,0,2,2,2,7000,1,1,2
P1724695,26,0,0,1,1,0,0,0,0,4,0,1,50.81775,,,55,14.3,9,10.9,36,11.7,10,4,20,49.644,51.58333333,11.9,576.5166667,168.5666667,44.7,17.1,12.56666667,3,15,49,2,11,5,1,1,2,2,9,18000,1,0,0,5,2,1,2,17500,2,1,1
G1690419,26,1,1,0,1,0,0,0,0,2,0,1,80.95625,38,16,,,,12.31666667,8,2.6,7,1,20,80.214,57.85,16,917.6833333,270.65,59,22.7,19.41666667,2,20,67,3,5,4,1,3,2,2,2,3000,0,0,0,1,1,1,3,4000,2,1,1
T1062831,26,0,0,1,1,0,0,0,0,3,0,1,35.90125,,,47,11.5,3,10.95,57,21,8,2,20,27.702,32.16666667,6.6,308.1666667,94.46666667,63,20.2,9,1,20,31,2,7,4,1,3,2,4,8,15000,2,0,0,2,2,1,3,9500,1,1,2
N860186,27,0,0,0,0,0,0,1,1,7,0,1,224.126,,,,,,20.7,,,,,,221.814,163.9333333,57.7,3169.116667,818.8666667,151,35.4,29.93333333,5,30,48,3,1,5,1,3,2,4,9,18000,2,1,0,5,2,1,2,2000,2,2,1
A566738,27,0,1,1,1,0,0,0,0,3,1,0,14.23375,,38,21,2.9,6,8.8,27,7.1,6,0,10,12.25,14.73333333,3.2,134.6833333,36.16666667,37,7.8,1.55,1,20,22,2,5,4,1,3,1,1,8,15000,3,1,0,1,2,1,2,4000,2,2,1
Y266843,27,0,0,0,0,0,0,1,1,8,0,0,122.9385,,,,,,16.23333333,,,,,,122.5,85.98333333,24.5,1424.166667,431.8666667,73.2,14.8,8.983333333,2,30,36,2,5,4,1,1,1,2,6,11000,0,1,0,2,2,1,3,9500,2,1,1
F766182,27,0,1,1,1,0,0,0,0,3,0,1,12.6635,,32,18,2.6,9,17.95,39,3.1,13,2,15,13.536,18.03333333,3.5,97.71666667,33.86666667,42.5,3.1,4.416666667,2,12,62,2,7,5,1,3,2,4,7,13000,1,0,0,2,2,1,3,9500,2,1,1
C304787,26,1,1,1,1,0,0,0,0,2,1,0,1.3935,18,7,2,1.2,3,3.983333333,4,1.4,3,1,7,1.323,2.766666667,0.3,18.45,6.566666667,3,2,0.016666667,0,12,25,2,3,4,1,3,2,1,6,11000,1,0,0,2,2,1,3,7000,1,2,2
Q378713,27,1,1,1,1,0,0,0,0,3,1,0,4.35425,55,13,9,2.1,3,4.033333333,11,5.2,4,0,30,4.324,6.95,1.5,51.93333333,13.15,9,5,0.133333333,0,30,24,2,5,4,1,3,1,1,3,5000,5,0,0,1,2,1,3,2000,1,2,2
L859358,27,0,0,1,1,0,0,0,0,3,0,1,40.874,,,43,5.9,9,6.1,77,5.4,7,1,20,43.013,42.48333333,8.6,456.2166667,144.3166667,71,4.7,2.616666667,1,20,49,2,8,5,1,3,2,1,3,5000,2,0,0,5,2,1,2,7000,1,2,2
H1117145,26,0,0,1,1,0,0,0,0,4,0,0,26.108,,,25,4.9,3,16.21666667,32,2.4,12,1,60,27.148,29.78333333,5.4,292.1666667,85.18333333,27,2.8,3.183333333,1,60,59,3,3,3,1,3,1,1,3,5000,1,0,0,3,1,1,2,7000,1,2,2
S413103,27,0,0,0,0,0,0,1,1,7,0,0,59.6365,,,,,,11.88333333,,,,,,61.531,45.15,18.5,630.4166667,165.4666667,72,16.9,30.61666667,5,20,58,2,3,5,1,3,2,1,7,13000,3,0,0,3,2,2,2,13000,1,1,1
B1981665,26,1,1,1,1,0,0,0,0,2,0,0,2.51025,29,6,4,0.9,3,2.783333333,7,3,3,0,10,2.465,3.65,0.9,29.41666667,6.116666667,6,2.6,0.016666667,0,9,41,3,5,5,1,3,2,1,7,13000,1,0,0,5,2,1,2,7000,1,2,2
L1508957,27,1,1,1,1,0,0,0,0,3,1,0,0.8,10,5,3,1.5,3,1.516666667,2,1.8,2,1,15,0.71,2.35,0.2,7.483333333,2.583333333,2,2.6,0,0,10,68,3,5,7,1,3,2,4,2,3000,1,0,0,1,2,1,3,750,3,2,1
B665101,27,0,0,1,1,0,0,0,0,3,0,1,47.69375,,,59,10.2,9,8.05,50,16.6,7,4,20,42.68,38.96666667,8.5,503.3666667,162.6166667,69,14.6,39.11666667,4,20,29,2,6,4,1,3,2,1,3,5000,1,0,0,1,2,1,3,7000,1,2,2
V415759,26,0,0,0,0,1,1,1,1,6,0,1,1.912,,,,,,6.366666667,,,,,,1.865,5.633333333,0.4,22.75,6.9,5,3.2,0.016666667,0,4,23,3,6,4,1,3,1,2,3,5000,1,0,0,1,2,1,3,4000,1,1,1
R249971,27,0,1,0,1,0,0,0,0,2,0,1,7.96075,,21,,,,5.1,25,2.5,5,1,10,11.301,16.53333333,4,80.13333333,21.75,21,2,0,0,8,54,3,5,5,1,3,2,4,8,15000,1,0,0,4,2,1,2,4000,1,2,2
R1934655,27,0,0,1,1,0,0,0,0,4,0,0,22.815,,,35,6.5,6,11.83333333,37,5.8,11,3,30,24.949,27.71666667,6.5,267.6,69.75,37,7.8,15.91666667,2,60,68,3,7,5,1,3,2,1,5,9000,1,0,2,2,2,1,2,7000,2,1,1
E253378,26,1,1,1,1,0,0,0,0,2,1,0,1.764,18,5,5,0.8,6,6.666666667,4,0.8,5,1,3,1.912,3.733333333,0.5,18.68333333,4.4,4,0.2,0,0,3,52,2,2,5,1,3,2,4,5,9000,1,0,0,3,2,1,2,7000,1,1,1
T1322090,27,0,1,1,1,0,0,0,0,3,0,1,6.8445,,22,7,1.4,3,28.16666667,8,1.5,24,0,10,6.815,9,1.8,78.8,22.98333333,9.6,2,0.133333333,0,20,41,2,11,5,1,3,2,1,7,13000,1,0,0,2,1,2,3,9500,1,2,2
U580669,26,1,1,1,1,0,0,0,0,3,1,0,3.05425,33,9,6,1.8,3,5.25,10,2.5,4,0,40,3.038,5.133333333,0.6,34.88333333,8.733333333,9,4,0,0,30,49,3,3,4,1,3,1,1,4,7000,2,0,0,3,2,2,2,4000,1,2,2
Y561029,27,0,0,1,1,0,0,0,0,3,0,0,15.6955,,,18,2.5,6,31.1,34,8.7,20,2,20,10.609,15.4,2.4,115.7833333,31.68333333,31,13.9,7.25,2,20,51,2,5,4,1,3,1,1,3,5000,1,2,0,0,2,1,3,7000,2,2,2
L641529,27,0,1,1,1,0,0,0,0,4,0,0,15.67625,,58,21,2.8,6,6.55,17,3.7,5,0,10,18.959,17.08333333,3.8,157.7833333,55.53333333,21,3.7,0.366666667,0,20,53,3,3,4,1,3,2,1,3,5000,1,0,0,1,2,1,3,7000,1,2,2
Y549838,26,0,0,0,0,0,0,1,1,7,0,1,53.52025,,,,,,18.56666667,,,,,,67.715,46.56666667,17.6,495.1333333,182.0333333,80,17,11.13333333,3,20,44,3,6,5,1,3,2,1,7,13000,1,0,0,4,2,1,3,7000,1,2,2
T540733,27,0,0,1,1,0,0,0,0,3,0,1,38.2945,,,40,10.4,6,18.23333333,53,10.5,17,2,40,39.504,32.71666667,13.8,427.6666667,123.9,49,14,34.7,2,30,36,3,11,5,1,3,2,1,5,9000,1,0,0,2,2,1,2,2000,1,1,1
U084535,27,0,0,0,0,1,1,1,1,7,1,0,5.56375,,,,,,3.133333333,,,,,,5.057,6.633333333,1.3,53.63333333,11.95,13.4,4.8,0,0,20,34,3,6,5,1,3,2,1,3,5000,1,0,0,2,2,1,2,4000,1,2,1
Q001777,27,0,1,1,1,0,0,0,0,3,1,0,16.565,,51,18,3.3,9,51.96666667,14,6.9,16,0,10,15.643,18.68333333,3.1,186.5833333,53.51666667,12,11,2.1,0,20,31,3,5,4,1,3,1,1,4,7000,2,0,0,1,2,1,3,2000,1,2,2
T251413,27,0,1,1,1,0,0,0,0,3,0,1,14.822,,56,18,7,9,14.53333333,26,4.9,11,1,20,15.768,20.9,4.7,171.2833333,53.35,22,7.2,11.35,2,20,54,2,11,5,1,3,2,4,7,13000,2,0,0,4,2,1,2,13000,2,1,1
U092803,27,0,0,0,0,0,0,1,1,7,0,0,30.18275,,,,,,19.43333333,,,,,,29.046,27.18333333,13.7,369.3,94.31666667,35,13.6,11.16666667,1,20,22,2,3,4,1,3,2,1,3,5000,1,0,0,0,1,1,3,7000,1,2,2
K069853,25,1,1,1,1,0,0,0,0,3,1,0,4.62075,56,17,14,0.8,2,9.633333333,11,1.2,12,0,3,4.611,10.35,1.1,53.8,15.95,11.2,0.6,0.016666667,0,6,22,3,6,4,1,4,2,4,8,15000,2,4,0,5,2,1,2,4000,1,2,2
O015064,26,1,1,1,1,0,0,0,0,2,0,1,3.69775,44,10,7,2.2,7,2.683333333,6,4.2,3,1,10,3.829,6.166666667,1.8,42.18333333,10.16666667,7,3.4,0,0,15,51,3,7,3,1,4,1,1,4,7000,1,0,0,1,2,1,2,7000,1,2,2
M320617,27,0,1,1,1,0,0,0,0,3,0,0,12.30725,,41,16,5.7,3,10.43333333,28,7.7,11,2,10,15.941,17.6,3.8,114.1166667,41.01666667,27.9,6.8,13.83333333,2,8,55,2,3,3,1,3,2,4,2,3000,1,0,0,1,2,2,3,4000,1,2,2
V749195,27,0,0,1,1,0,0,0,0,3,0,0,31.7665,,,43,8.8,6,13.35,60,9.8,15,2,15,29.413,35.03333333,5.9,362.2833333,105.05,50,14.4,28.56666667,1,20,55,2,7,3,1,3,1,4,4,7000,1,1,0,1,2,1,3,7000,1,2,1
D018792,27,0,0,0,0,0,1,1,1,7,0,0,11.0275,,,,,,8.583333333,,,,,,8.697,9.666666667,1.7,102.6,32.53333333,30,9.4,6.3,2,15,40,3,5,4,1,3,2,1,6,11000,2,0,0,2,2,1,3,4000,1,2,2
E214758,27,1,1,1,1,0,0,0,0,3,1,0,4.71475,45,15,11,1.7,6,9.433333333,17,3.5,7,0,3,4.592,7.55,1.1,44.85,15.38333333,18.7,3.1,2.5,1,7,23,2,5,4,1,3,1,2,6,11000,2,0,0,3,2,1,3,4000,1,2,2
O296517,27,0,1,1,1,0,0,0,0,3,0,0,12.01625,,41,17,2.2,3,8.416666667,24,11.8,9,2,15,10.638,13.6,2.1,122.4833333,39.31666667,25.9,18.8,19.45,2,10,63,3,5,5,1,3,1,4,7,13000,2,0,0,2,2,1,2,2000,1,1,1
S489631,27,1,1,1,1,0,0,0,0,3,1,0,5.443,56,16,10,4.1,3,32.88333333,5,3.3,24,0,40,7.001,9.733333333,3.3,56.28333333,15.7,3,4.4,0.033333333,0,30,30,2,10,4,1,3,2,1,7,13000,2,0,0,2,2,1,3,7000,2,1,1
O1967971,26,1,1,0,1,0,0,0,0,1,1,0,2.00075,20,6,,,,12.31666667,4,1.2,11,1,7,1.85,4.3,0.5,20.43333333,5.933333333,3.4,0.3,0.133333333,0,3,23,3,5,4,2,1,2,2,3,5000,0,0,0,0,1,1,3,750,1,2,2
V499541,27,0,0,1,1,0,0,0,0,3,0,0,66.51675,,,47,15.9,6,25.05,74,28,20,4,40,60.451,55.75,21.2,710.2666667,187.7666667,74,28,39.75,4,30,25,2,5,4,1,3,2,4,6,11000,2,0,0,1,2,1,3,7000,1,2,1
N1983122,26,0,1,1,1,0,0,0,0,3,0,0,10.27975,,31,25,2,6,3.533333333,43,1.8,3,2,10,10.069,23.1,2,118.7833333,32.61666667,35.7,2.4,5.016666667,1,8,32,3,11,4,1,3,1,4,9,18000,0,1,0,2,2,1,3,13000,1,1,1
Z669591,27,0,1,1,1,0,0,0,0,4,1,0,6.01875,,19,9,2.3,3,23.48333333,10,10,24,0,15,6.371,9.616666667,1.3,66.28333333,18.61666667,10,9.6,0,0,15,48,2,3,5,1,3,1,4,7,13000,2,1,0,3,2,1,3,9500,2,2,1
S251533,27,0,0,0,0,1,1,0,1,6,0,0,5.10375,,,,,,7.766666667,,,,,,4.959,7.4,1.4,57.88333333,15.85,13,2,0,0,15,62,2,11,5,1,3,2,4,6,11000,0,0,0,5,1,1,2,7000,1,2,2
K572880,26,0,1,1,1,0,0,0,0,2,0,0,9.39775,,27,16,2.6,9,11.6,12,3.1,13,0,10,10.913,12.1,2.2,103.1666667,27.33333333,10,4.6,1.983333333,0,20,40,3,5,4,1,3,2,4,3,5000,1,0,0,1,2,1,3,7000,1,1,2
J613290,27,0,0,0,0,1,1,1,1,7,1,0,4.388,,,,,,7.566666667,,,,,,4.138,7.816666667,1,50.2,15.7,10,4.6,0.033333333,0,10,30,3,11,5,1,3,2,1,5,9000,1,0,0,2,2,1,3,2000,1,2,1
B197868,27,0,0,1,1,0,0,0,0,3,0,0,48.7935,,,41,11.7,3,9.9,46,9,11,4,15,53.741,40.21666667,12.9,507.6,152.4333333,46,7.8,22.88333333,3,10,55,2,5,5,1,3,1,1,4,7000,1,0,0,2,2,1,2,7000,1,2,2
Z597224,27,0,0,0,0,0,0,1,1,7,0,1,14.777,,,,,,10.15,,,,,,15.542,25.96666667,3.6,169.8666667,49.55,16.6,8.8,15.3,1,15,22,2,6,4,1,3,1,4,9,18000,2,1,0,0,2,1,3,7000,1,1,1
V514696,26,0,1,1,1,0,0,0,0,3,1,0,14.27625,,44,16,1.4,9,13.61666667,22,3.1,15,0,20,16.556,20.08333333,0,160.5833333,41.83333333,22,3.7,0,0,15,31,3,5,4,1,2,2,1,5,9000,2,0,0,5,2,1,3,4000,1,2,2
E1870884,27,0,0,0,0,0,1,1,1,7,1,0,12.97225,,,,,,9.566666667,,,,,,19.04,21.8,5,103.3166667,37.76666667,23.8,13,10.98333333,2,12,62,2,11,5,1,1,2,1,9,18000,1,0,0,1,2,1,2,17500,2,1,1
G82193,27,0,0,1,1,0,0,0,0,3,0,1,34.653,,,40,20.9,6,25.31666667,48,12.3,24,2,30,35.58,32.25,16.7,389.55,118.8,40,16.4,8.066666667,1,30,75,2,3,5,1,3,1,4,6,11000,2,0,0,0,2,1,2,9500,2,1,1
K085733,27,0,1,1,1,0,0,0,0,3,0,1,6.9615,,42,16,2.3,7,12.56666667,25,2.1,15,0,20,6.837,12.76666667,2.3,94.63333333,41.56666667,21,2.8,2.966666667,1,30,47,2,5,5,1,4,1,1,6,11000,1,1,0,4,2,1,3,7000,1,2,2
E421050,27,0,0,1,1,0,0,0,0,4,0,1,63.3045,,,49,18.1,3,50.98333333,58,17.1,16,2,20,51.282,49.68333333,24.1,1298.283333,233.8833333,80,22.8,36.03333333,2,30,38,2,3,5,1,3,1,1,5,9000,1,0,0,4,2,1,2,9500,2,1,1
E214758,27,0,0,0,0,1,1,1,1,7,0,1,4.42875,,,,,,11.18333333,,,,,,4.969,9.3,1.2,47.15,13.46666667,8.7,3.4,0,0,15,23,2,5,4,1,3,1,2,6,11000,2,0,0,3,2,1,3,4000,1,2,2
Y324282,26,0,1,0,1,0,0,0,0,4,0,1,14.34925,,39,,,,43.4,11,4.7,20,2,30,14.8,22.05,3,154.1,41.53333333,14,4.7,0.633333333,1,30,31,3,11,5,1,3,2,1,9,18000,1,0,0,3,2,1,2,7000,1,2,2
D233725,26,0,0,1,1,0,0,0,0,3,0,0,24.9445,,,26,6.6,9,4.183333333,40,9,5,1,15,25.13,17.25,8.8,288.15,77.66666667,44,12,7.016666667,1,20,47,3,1,5,1,3,2,1,4,7000,2,0,0,2,2,1,2,7000,1,2,2
L318627,26,1,1,0,1,0,0,0,0,4,0,0,4.2755,44,17,,,,6.4,12,0.8,7,1,7,3.524,8.316666667,0.9,42.03333333,16.2,15.2,0.6,0.016666667,0,8,60,3,11,3,1,3,2,4,8,15000,1,0,0,3,2,1,3,9500,2,1,1
